dataset_idx,dataset_name,dataset_tipo,n_samples,n_features,k,metrica,p,algoritmo,eps,run,radius,silhouette,ari,tempo
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,0,0.9162843229266313,0.8071492338865696,nan,0.0021656999999777327
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,0,1.417209787768853,0.7240048182122356,nan,0.0007312999998703162
0,blobs,blobs,800,2,5,mahalanobis,,kmeans,,0,nan,0.7659686024380011,nan,0.08233629799997289
0,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,1,0.9036641939207626,0.6951448573363257,nan,5.750000013904355e-05
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,1,0.6525724217590018,0.7524194935924312,nan,0.0013066999999864493
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,1,0.643094367159137,0.6791760151282378,nan,0.0010876000001189823
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,1,0.9162843229266313,0.8071492338865696,nan,0.0010038000000349712
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,1,0.9162843229266313,0.8071492338865696,nan,0.0008218999998916843
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,1,1.417209787768853,0.7240048182122356,nan,0.0008320000001731387
0,blobs,blobs,800,2,5,mahalanobis,,kmeans,,1,nan,0.7659686024380011,nan,0.07860539800003608
0,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,2,0.9036641939207626,0.6951448573363257,nan,5.86999999541149e-05
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,2,0.6525724217590018,0.7524194935924312,nan,0.0012477999998736777
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,2,0.643094367159137,0.6791760151282378,nan,0.0010899999999764987
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,2,0.9162843229266313,0.8071492338865696,nan,0.0009036999999807449
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,2,0.9162843229266313,0.8071492338865696,nan,0.000855400000091322
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,2,1.417209787768853,0.7240048182122356,nan,0.0007352000000082626
0,blobs,blobs,800,2,5,mahalanobis,,kmeans,,2,nan,0.7659686024380011,nan,0.08282369800008382
0,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,3,0.9036641939207626,0.6951448573363257,nan,5.810000016026606e-05
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,3,0.6525724217590018,0.7524194935924312,nan,0.001271699999961129
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,3,0.643094367159137,0.6791760151282378,nan,0.0010541999999986729
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,3,0.9162843229266313,0.8071492338865696,nan,0.0008915999999317137
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,3,0.9162843229266313,0.8071492338865696,nan,0.0009006999998746323
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,3,1.417209787768853,0.7240048182122356,nan,0.0009669999999459833
0,blobs,blobs,800,2,5,mahalanobis,,kmeans,,3,nan,0.7659686024380011,nan,0.08057779800014941
0,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,4,0.9036641939207626,0.6951448573363257,nan,5.740000005971524e-05
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,4,0.6525724217590018,0.7524194935924312,nan,0.0015172000000802655
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,4,0.643094367159137,0.6791760151282378,nan,0.0010790999999699125
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,4,0.9162843229266313,0.8071492338865696,nan,0.001706800000192743
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,4,0.9162843229266313,0.8071492338865696,nan,0.0008522999999058811
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,4,1.417209787768853,0.7240048182122356,nan,0.0007341000000451459
0,blobs,blobs,800,2,5,mahalanobis,,kmeans,,4,nan,0.7659686024380011,nan,0.08228739900005166
0,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,5,0.9036641939207626,0.6951448573363257,nan,5.660000010720978e-05
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,5,0.6525724217590018,0.7524194935924312,nan,0.001901299999872208
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,5,0.643094367159137,0.6791760151282378,nan,0.0011377999999240274
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,5,0.9162843229266313,0.8071492338865696,nan,0.0014612999998462328
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,5,0.9162843229266313,0.8071492338865696,nan,0.0009982000001400593
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,5,1.417209787768853,0.7240048182122356,nan,0.001604799999995521
0,blobs,blobs,800,2,5,mahalanobis,,kmeans,,5,nan,0.7659686024380011,nan,0.09547329799988802
0,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,6,0.9036641939207626,0.6951448573363257,nan,0.00022199999989425123
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,6,0.6525724217590018,0.7524194935924312,nan,0.002233700000033423
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,6,0.643094367159137,0.6791760151282378,nan,0.0025877000000491535
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,6,0.9162843229266313,0.8071492338865696,nan,0.0010102000001097622
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,6,0.9162843229266313,0.8071492338865696,nan,0.0010328999999273947
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,6,1.417209787768853,0.7240048182122356,nan,0.001006599999982427
0,blobs,blobs,800,2,5,mahalanobis,,kmeans,,6,nan,0.7659686024380011,nan,0.08199639899999056
0,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,7,0.9036641939207626,0.6951448573363257,nan,8.209999987229821e-05
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,7,0.6525724217590018,0.7524194935924312,nan,0.00123240000016267
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,7,0.643094367159137,0.6791760151282378,nan,0.001055899999983012
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,7,0.9162843229266313,0.8071492338865696,nan,0.0017332999998416199
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,7,0.9162843229266313,0.8071492338865696,nan,0.0008444000000054075
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,7,1.417209787768853,0.7240048182122356,nan,0.0008998000000701722
0,blobs,blobs,800,2,5,mahalanobis,,kmeans,,7,nan,0.7659686024380011,nan,0.07462689900012265
0,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,8,0.9036641939207626,0.6951448573363257,nan,7.159999995565158e-05
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,8,0.6525724217590018,0.7524194935924312,nan,0.0015648999999484658
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,8,0.643094367159137,0.6791760151282378,nan,0.012257700000191107
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,8,0.9162843229266313,0.8071492338865696,nan,0.0032211000000188506
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,8,0.9162843229266313,0.8071492338865696,nan,0.0008931999998367246
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,8,1.417209787768853,0.7240048182122356,nan,0.0008757999999033927
0,blobs,blobs,800,2,5,mahalanobis,,kmeans,,8,nan,0.7659686024380011,nan,0.09386109800016129
0,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,9,0.9036641939207626,0.6951448573363257,nan,5.840000017087732e-05
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,9,0.6525724217590018,0.7524194935924312,nan,0.0014126999999461987
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,9,0.643094367159137,0.6791760151282378,nan,0.0010231000001112989
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,9,0.9162843229266313,0.8071492338865696,nan,0.0009830999999849155
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,9,0.9162843229266313,0.8071492338865696,nan,0.0008078999999270309
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,9,1.417209787768853,0.7240048182122356,nan,0.0007227999999486201
0,blobs,blobs,800,2,5,mahalanobis,,kmeans,,9,nan,0.7659686024380011,nan,0.07937329900005352
0,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,10,0.9036641939207626,0.6951448573363257,nan,6.559999997080013e-05
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,10,0.6525724217590018,0.7524194935924312,nan,0.0014065000000300643
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,10,0.643094367159137,0.6791760151282378,nan,0.0010360999999647902
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,10,0.9162843229266313,0.8071492338865696,nan,0.0010038999998869258
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,10,0.9162843229266313,0.8071492338865696,nan,0.0008954999998422863
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,10,1.417209787768853,0.7240048182122356,nan,0.0007553999998890504
0,blobs,blobs,800,2,5,mahalanobis,,kmeans,,10,nan,0.7659686024380011,nan,0.11311939799998072
0,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,11,0.9036641939207626,0.6951448573363257,nan,7.950000008349889e-05
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,11,0.6525724217590018,0.7524194935924312,nan,0.007924700000103257
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,11,0.643094367159137,0.6791760151282378,nan,0.001154499999984182
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,11,0.9162843229266313,0.8071492338865696,nan,0.0012718000000404572
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,11,0.9162843229266313,0.8071492338865696,nan,0.0009044999999332504
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,11,1.417209787768853,0.7240048182122356,nan,0.0009505999998964398
0,blobs,blobs,800,2,5,mahalanobis,,kmeans,,11,nan,0.7659686024380011,nan,0.07366569900000286
0,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,12,0.9036641939207626,0.6951448573363257,nan,5.809999993289239e-05
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,12,0.6525724217590018,0.7524194935924312,nan,0.0013507999999546882
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,12,0.643094367159137,0.6791760151282378,nan,0.0010998000000199681
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,12,0.9162843229266313,0.8071492338865696,nan,0.0009020999998483603
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,12,0.9162843229266313,0.8071492338865696,nan,0.0009376000000429485
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,12,1.417209787768853,0.7240048182122356,nan,0.0008024000001114473
0,blobs,blobs,800,2,5,mahalanobis,,kmeans,,12,nan,0.7659686024380011,nan,0.08261499800005367
0,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,13,0.9036641939207626,0.6951448573363257,nan,6.000000007588824e-05
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,13,0.6525724217590018,0.7524194935924312,nan,0.001320600000099148
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,13,0.643094367159137,0.6791760151282378,nan,0.0015617999999903986
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,13,0.9162843229266313,0.8071492338865696,nan,0.001975899999933972
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,13,0.9162843229266313,0.8071492338865696,nan,0.0008879000001797976
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,13,1.417209787768853,0.7240048182122356,nan,0.0007891999998719257
0,blobs,blobs,800,2,5,mahalanobis,,kmeans,,13,nan,0.7659686024380011,nan,0.07779939900001409
0,blobs,blobs,800,2,5,mahalanobis,,gonzalez,,14,0.9036641939207626,0.6951448573363257,nan,5.6800000038492726e-05
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.01,14,0.6525724217590018,0.7524194935924312,nan,0.001595400000041991
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.05,14,0.643094367159137,0.6791760151282378,nan,0.0010608999998567015
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.1,14,0.9162843229266313,0.8071492338865696,nan,0.0009218999998665822
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.15,14,0.9162843229266313,0.8071492338865696,nan,0.0008321000000250933
0,blobs,blobs,800,2,5,mahalanobis,,intervalo,0.25,14,1.417209787768853,0.7240048182122356,nan,0.0007516999999097607
0,blobs,blobs,800,2,5,mahalanobis,,kmeans,,14,nan,0.7659686024380011,nan,0.07893457799991666
1,blobs,blobs,800,2,5,euclidiana,2,gonzalez,,0,4.354772328304773,0.47409076693876906,nan,0.0007793989998390316
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.01,0,3.8327593086350036,0.4549895337784675,nan,0.0012746990000778169
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.05,0,4.256750702399417,0.5694888929459532,nan,0.0010350000000016735
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.1,0,4.256750702399417,0.5694888929459532,nan,0.0011972990000685968
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.15,0,4.256750702399417,0.5694888929459532,nan,0.0009845000001860171
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.25,0,8.705153076131525,0.6687682753322028,nan,0.0008117990000755526
1,blobs,blobs,800,2,5,euclidiana,2,kmeans,,0,nan,0.5021924777315433,nan,0.0860000760001185
1,blobs,blobs,800,2,5,euclidiana,2,gonzalez,,1,4.354772328304773,0.47409076693876906,nan,4.330000001573353e-05
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.01,1,3.8327593086350036,0.4549895337784675,nan,0.001242000000047483
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.05,1,4.256750702399417,0.5694888929459532,nan,0.0010495000001355947
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.1,1,4.256750702399417,0.5694888929459532,nan,0.0009201000000302884
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.15,1,4.256750702399417,0.5694888929459532,nan,0.0008209000000078959
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.25,1,8.705153076131525,0.6687682753322028,nan,0.0007467000000360713
1,blobs,blobs,800,2,5,euclidiana,2,kmeans,,1,nan,0.5021924777315433,nan,0.09399197399989134
1,blobs,blobs,800,2,5,euclidiana,2,gonzalez,,2,4.354772328304773,0.47409076693876906,nan,5.760000021837186e-05
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.01,2,3.8327593086350036,0.4549895337784675,nan,0.0054520989999673475
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.05,2,4.256750702399417,0.5694888929459532,nan,0.001270299999987401
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.1,2,4.256750702399417,0.5694888929459532,nan,0.0038633990000107588
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.15,2,4.256750702399417,0.5694888929459532,nan,0.0010707989999900747
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.25,2,8.705153076131525,0.6687682753322028,nan,0.0008550000000013824
1,blobs,blobs,800,2,5,euclidiana,2,kmeans,,2,nan,0.5021924777315433,nan,0.09054607500002021
1,blobs,blobs,800,2,5,euclidiana,2,gonzalez,,3,4.354772328304773,0.47409076693876906,nan,5.899999996472616e-05
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.01,3,3.8327593086350036,0.4549895337784675,nan,0.001287100000126884
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.05,3,4.256750702399417,0.5694888929459532,nan,0.0010471990001406084
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.1,3,4.256750702399417,0.5694888929459532,nan,0.0009554000000662199
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.15,3,4.256750702399417,0.5694888929459532,nan,0.0008980999998584593
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.25,3,8.705153076131525,0.6687682753322028,nan,0.0007150999999794294
1,blobs,blobs,800,2,5,euclidiana,2,kmeans,,3,nan,0.5021924777315433,nan,0.0822106769999209
1,blobs,blobs,800,2,5,euclidiana,2,gonzalez,,4,4.354772328304773,0.47409076693876906,nan,5.899999996472616e-05
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.01,4,3.8327593086350036,0.4549895337784675,nan,0.0012541989999590442
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.05,4,4.256750702399417,0.5694888929459532,nan,0.0009838989999479963
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.1,4,4.256750702399417,0.5694888929459532,nan,0.0020720989998608275
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.15,4,4.256750702399417,0.5694888929459532,nan,0.0008433990001321945
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.25,4,8.705153076131525,0.6687682753322028,nan,0.0006961000001410866
1,blobs,blobs,800,2,5,euclidiana,2,kmeans,,4,nan,0.5021924777315433,nan,0.09095247499999459
1,blobs,blobs,800,2,5,euclidiana,2,gonzalez,,5,4.354772328304773,0.47409076693876906,nan,5.7200000128432293e-05
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.01,5,3.8327593086350036,0.4549895337784675,nan,0.0012778000000253087
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.05,5,4.256750702399417,0.5694888929459532,nan,0.0009915999999066116
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.1,5,4.256750702399417,0.5694888929459532,nan,0.0009421989998372737
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.15,5,4.256750702399417,0.5694888929459532,nan,0.0008092999999007588
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.25,5,8.705153076131525,0.6687682753322028,nan,0.0007110999999895284
1,blobs,blobs,800,2,5,euclidiana,2,kmeans,,5,nan,0.5021924777315433,nan,0.08776397499991617
1,blobs,blobs,800,2,5,euclidiana,2,gonzalez,,6,4.354772328304773,0.47409076693876906,nan,5.7200000128432293e-05
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.01,6,3.8327593086350036,0.4549895337784675,nan,0.0012581989999489451
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.05,6,4.256750702399417,0.5694888929459532,nan,0.0010302990001491708
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.1,6,4.256750702399417,0.5694888929459532,nan,0.000998198999923261
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.15,6,4.256750702399417,0.5694888929459532,nan,0.0009471000000758067
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.25,6,8.705153076131525,0.6687682753322028,nan,0.0006834999999227875
1,blobs,blobs,800,2,5,euclidiana,2,kmeans,,6,nan,0.5021924777315433,nan,0.08530337599995619
1,blobs,blobs,800,2,5,euclidiana,2,gonzalez,,7,4.354772328304773,0.47409076693876906,nan,5.660000010720978e-05
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.01,7,3.8327593086350036,0.4549895337784675,nan,0.0012930999998843618
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.05,7,4.256750702399417,0.5694888929459532,nan,0.0009999999999763531
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.1,7,4.256750702399417,0.5694888929459532,nan,0.0009523999999601074
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.15,7,4.256750702399417,0.5694888929459532,nan,0.0008514999999533757
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.25,7,8.705153076131525,0.6687682753322028,nan,0.0006980000000567088
1,blobs,blobs,800,2,5,euclidiana,2,kmeans,,7,nan,0.5021924777315433,nan,0.07987647799996012
1,blobs,blobs,800,2,5,euclidiana,2,gonzalez,,8,4.354772328304773,0.47409076693876906,nan,5.5900000006658956e-05
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.01,8,3.8327593086350036,0.4549895337784675,nan,0.0012887990001217986
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.05,8,4.256750702399417,0.5694888929459532,nan,0.0010033990001829807
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.1,8,4.256750702399417,0.5694888929459532,nan,0.0009560000000874425
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.15,8,4.256750702399417,0.5694888929459532,nan,0.0009451999999328109
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.25,8,8.705153076131525,0.6687682753322028,nan,0.0007110000001375738
1,blobs,blobs,800,2,5,euclidiana,2,kmeans,,8,nan,0.5021924777315433,nan,0.08165607699993416
1,blobs,blobs,800,2,5,euclidiana,2,gonzalez,,9,4.354772328304773,0.47409076693876906,nan,5.7700000070326496e-05
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.01,9,3.8327593086350036,0.4549895337784675,nan,0.0012183989999812184
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.05,9,4.256750702399417,0.5694888929459532,nan,0.0010376989998803765
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.1,9,4.256750702399417,0.5694888929459532,nan,0.0010377000000971748
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.15,9,4.256750702399417,0.5694888929459532,nan,0.0008445999999366904
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.25,9,8.705153076131525,0.6687682753322028,nan,0.000702899000089019
1,blobs,blobs,800,2,5,euclidiana,2,kmeans,,9,nan,0.5021924777315433,nan,0.08640597600015099
1,blobs,blobs,800,2,5,euclidiana,2,gonzalez,,10,4.354772328304773,0.47409076693876906,nan,5.7599999990998185e-05
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.01,10,3.8327593086350036,0.4549895337784675,nan,0.0013019000000440428
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.05,10,4.256750702399417,0.5694888929459532,nan,0.0010615000001052977
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.1,10,4.256750702399417,0.5694888929459532,nan,0.0009473990000969934
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.15,10,4.256750702399417,0.5694888929459532,nan,0.0008946000000378262
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.25,10,8.705153076131525,0.6687682753322028,nan,0.000758498999857693
1,blobs,blobs,800,2,5,euclidiana,2,kmeans,,10,nan,0.5021924777315433,nan,0.08321847599995635
1,blobs,blobs,800,2,5,euclidiana,2,gonzalez,,11,4.354772328304773,0.47409076693876906,nan,5.600000008598727e-05
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.01,11,3.8327593086350036,0.4549895337784675,nan,0.001354100000071412
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.05,11,4.256750702399417,0.5694888929459532,nan,0.0010110000000622676
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.1,11,4.256750702399417,0.5694888929459532,nan,0.0009164000000509986
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.15,11,4.256750702399417,0.5694888929459532,nan,0.0008158000000548782
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.25,11,8.705153076131525,0.6687682753322028,nan,0.0007500000001527951
1,blobs,blobs,800,2,5,euclidiana,2,kmeans,,11,nan,0.5021924777315433,nan,0.08573667699988619
1,blobs,blobs,800,2,5,euclidiana,2,gonzalez,,12,4.354772328304773,0.47409076693876906,nan,6.150000012894452e-05
1,blobs,blobs,800,2,5,euclidiana,2,intervalo,0.01,12,3.8327593086350036,0.4549895337784675,nan,0.0012638000000606553
